id_student,gender,region,imd_band,num_of_prev_attempts,studied_credits,disability,final_result,burnout,avg_clicks_per_week,total_failed_or_missed,engagement_duration_days,gender_flag,age_0-35,age_35-55,age_55<=,edu_A Level or Equivalent,edu_HE Qualification,edu_Lower Than A Level,edu_No Formal quals,edu_Post Graduate Qualification
398315,F,South East Region,70-80%,1,120,N,Fail,1,0.07407407407407407,0,191,0,True,False,False,False,True,False,False,False
398525,F,London Region,0-10%,2,60,N,Distinction,0,0.2222222222222222,0,69,0,True,False,False,True,False,False,False,False
398891,M,West Midlands Region,60-70%,2,60,N,Pass,0,0.08,0,178,1,True,False,False,True,False,False,False,False
398956,F,Wales,80-90%,0,120,N,Fail,1,0.2,0,76,0,True,False,False,False,False,True,False,False
401319,F,London Region,20-30%,0,60,Y,Withdrawn,1,0.15384615384615385,0,95,0,True,False,False,False,False,True,False,False
402993,F,East Midlands Region,0-10%,0,60,N,Pass,0,0.07407407407407407,0,195,0,True,False,False,True,False,False,False,False
404269,F,South West Region,40-50%,1,60,N,Pass,0,0.14285714285714285,0,104,0,True,False,False,True,False,False,False,False
404671,F,South West Region,0-10%,0,60,N,Distinction,0,0.16666666666666666,0,84,0,False,True,False,True,False,False,False,False
404708,F,Yorkshire Region,40-50%,0,60,N,Pass,0,0.07692307692307693,0,188,0,False,True,False,True,False,False,False,False
405945,F,East Anglian Region,40-50%,1,60,N,Pass,0,0.07407407407407407,0,191,0,True,False,False,False,False,True,False,False
408106,F,East Anglian Region,30-40%,1,90,N,Fail,1,0.15384615384615385,0,93,0,False,True,False,True,False,False,False,False
408975,F,Ireland,60-70%,0,60,N,Pass,0,0.22222222222222218,0,65,0,True,False,False,True,False,False,False,False
409160,F,East Anglian Region,20-30%,0,120,Y,Fail,1,0.14285714285714285,0,104,0,True,False,False,False,False,True,False,False
409698,F,Scotland,0-10%,0,60,N,Withdrawn,1,0.15384615384615385,0,91,0,True,False,False,False,False,True,False,False
409930,F,East Anglian Region,50-60%,0,120,N,Pass,0,0.06896551724137931,0,204,0,True,False,False,True,False,False,False,False
409945,F,Wales,80-90%,0,180,N,Pass,0,0.14285714285714285,0,100,0,True,False,False,True,False,False,False,False
410052,F,London Region,70-80%,3,60,N,Pass,0,0.10526315789473685,0,133,0,False,True,False,True,False,False,False,False
410281,F,Ireland,60-70%,1,180,N,Fail,1,0.14285714285714285,0,103,0,False,True,False,True,False,False,False,False
410357,F,South Region,40-50%,0,60,N,Distinction,0,0.09523809523809522,0,149,0,True,False,False,False,False,True,False,False
410537,F,South West Region,40-50%,0,60,N,Pass,0,0.18181818181818182,0,82,0,True,False,False,True,False,False,False,False
410842,F,Scotland,60-70%,0,60,N,Pass,0,0.14285714285714285,0,99,0,True,False,False,True,False,False,False,False
411126,F,Wales,40-50%,1,60,N,Fail,1,0.2,0,73,0,True,False,False,False,False,True,False,False
411226,F,South West Region,90-100%,0,120,N,Withdrawn,1,0.09090909090909091,0,156,0,True,False,False,False,True,False,False,False
411642,F,West Midlands Region,0-10%,1,60,N,Pass,0,0.125,0,113,0,True,False,False,False,True,False,False,False
413052,F,North Region,0-10%,3,60,Y,Withdrawn,1,0.14285714285714285,0,99,0,True,False,False,False,False,True,False,False
413248,M,Wales,0-10%,0,60,N,Fail,1,0.2,0,75,1,False,True,False,False,True,False,False,False
414028,F,Scotland,70-80%,0,60,N,Distinction,0,0.15384615384615385,0,93,0,False,True,False,True,False,False,False,False
414350,F,East Anglian Region,50-60%,1,330,Y,Distinction,0,0.06896551724137931,0,204,0,False,True,False,False,False,True,False,False
414495,M,North Western Region,90-100%,0,90,N,Distinction,0,0.11764705882352942,0,121,1,True,False,False,True,False,False,False,False
415216,F,South West Region,90-100%,0,60,N,Pass,0,0.09523809523809522,0,153,0,True,False,False,True,False,False,False,False
415546,F,Ireland,90-100%,0,60,N,Fail,1,0.22222222222222218,0,68,0,True,False,False,False,True,False,False,False
415698,F,South East Region,50-60%,1,120,N,Withdrawn,1,0.10526315789473684,0,133,0,True,False,False,True,False,False,False,False
417657,F,Scotland,60-70%,0,60,N,Fail,1,0.2222222222222222,0,68,0,True,False,False,True,False,False,False,False
417677,F,East Anglian Region,20-30%,1,60,N,Withdrawn,1,0.14285714285714285,0,98,0,True,False,False,False,False,True,False,False
417785,F,North Western Region,60-70%,1,120,N,Fail,1,0.06896551724137931,0,208,0,False,True,False,True,False,False,False,False
417967,F,London Region,40-50%,0,120,N,Withdrawn,1,0.06060606060606061,0,231,0,False,True,False,True,False,False,False,False
419375,F,Wales,40-50%,0,120,N,Pass,0,0.08,0,178,0,True,False,False,False,False,True,False,False
420163,F,South West Region,40-50%,0,120,N,Pass,0,0.15384615384615385,0,92,0,False,True,False,False,True,False,False,False
420724,F,South West Region,80-90%,1,60,N,Fail,1,0.16666666666666666,0,90,0,False,True,False,False,False,True,False,False
421018,F,West Midlands Region,0-10%,0,60,N,Pass,0,0.0625,0,230,0,True,False,False,False,True,False,False,False
422223,F,South East Region,40-50%,3,60,N,Fail,1,0.2,0,72,0,True,False,False,True,False,False,False,False
422479,F,South East Region,90-100%,1,120,N,Pass,0,0.07407407407407407,0,195,0,True,False,False,False,False,True,False,False
422505,F,London Region,20-30%,1,60,N,Withdrawn,1,0.07142857142857142,0,201,0,True,False,False,False,False,True,False,False
423399,M,Wales,90-100%,0,210,N,Pass,0,0.2,0,76,1,True,False,False,True,False,False,False,False
424014,F,Scotland,80-90%,1,120,N,Withdrawn,1,0.15873015873015872,0,149,0,False,True,False,False,False,True,False,False
424539,F,West Midlands Region,0-10%,2,120,N,Pass,0,0.22222222222222224,0,68,0,True,False,False,False,False,True,False,False
424637,F,West Midlands Region,0-10%,2,60,N,Fail,1,0.11111111111111109,0,132,0,False,True,False,False,True,False,False,False
426458,F,Wales,30-40%,0,180,N,Pass,0,0.15384615384615385,0,92,0,True,False,False,False,False,True,False,False
427683,F,Scotland,20-30%,0,120,N,Withdrawn,1,0.09523809523809523,0,149,0,True,False,False,False,False,True,False,False
427921,F,West Midlands Region,70-80%,0,60,N,Pass,0,0.07692307692307693,0,188,0,True,False,False,False,False,True,False,False
428323,F,Wales,30-40%,0,120,N,Pass,0,0.14285714285714285,0,103,0,False,True,False,True,False,False,False,False
428653,M,West Midlands Region,20-30%,0,120,N,Pass,0,0.11111111111111112,0,126,1,True,False,False,False,False,True,False,False
429610,F,East Anglian Region,50-60%,0,60,N,Distinction,0,0.18181818181818182,0,82,0,False,True,False,False,False,True,False,False
430352,F,Scotland,0-10%,0,120,N,Withdrawn,1,0.2,0,76,0,True,False,False,False,False,True,False,False
430392,F,South East Region,20-30%,1,60,N,Pass,0,0.0625,0,224,0,False,True,False,False,False,True,False,False
430708,F,Yorkshire Region,70-80%,0,90,N,Pass,0,0.09523809523809522,0,147,0,True,False,False,True,False,False,False,False
432144,F,South East Region,60-70%,0,60,N,Pass,0,0.2,0,72,0,True,False,False,True,False,False,False,False
432237,F,Wales,30-40%,0,60,N,Pass,0,0.11111111111111112,0,127,0,False,True,False,False,True,False,False,False
433280,F,Wales,80-90%,0,120,N,Pass,0,0.15384615384615385,0,95,0,True,False,False,True,False,False,False,False
433864,M,Scotland,60-70%,0,60,N,Pass,0,0.06896551724137931,0,203,1,True,False,False,False,True,False,False,False
434035,F,North Western Region,0-10%,2,120,N,Withdrawn,1,0.18181818181818182,0,82,0,True,False,False,False,False,True,False,False
434397,F,West Midlands Region,30-40%,0,120,N,Pass,0,0.11764705882352941,0,120,0,True,False,False,True,False,False,False,False
434585,F,East Anglian Region,70-80%,0,90,N,Pass,0,1.0,0,19,0,True,False,False,True,False,False,False,False
437030,F,Ireland,0-10%,0,120,Y,Withdrawn,1,0.07407407407407407,0,191,0,True,False,False,False,False,True,False,False
438068,F,Yorkshire Region,50-60%,0,60,N,Distinction,0,0.10526315789473685,0,134,0,False,True,False,False,False,True,False,False
438551,M,Wales,50-60%,0,60,N,Pass,0,0.2,0,75,1,True,False,False,False,False,True,False,False
439182,F,East Anglian Region,50-60%,0,60,N,Pass,0,0.2,0,75,0,True,False,False,True,False,False,False,False
439294,F,West Midlands Region,0-10%,3,60,N,Fail,1,0.2,0,75,0,True,False,False,False,False,True,False,False
439684,F,London Region,0-10%,1,60,N,Withdrawn,1,0.18181818181818182,0,78,0,True,False,False,True,False,False,False,False
440225,F,East Anglian Region,50-60%,0,60,N,Pass,0,0.14285714285714285,0,98,0,False,True,False,False,False,True,False,False
440563,F,North Western Region,20-30%,0,60,N,Pass,0,0.14285714285714285,0,103,0,False,True,False,False,False,True,False,False
440593,M,West Midlands Region,50-60%,1,60,N,Pass,1,0.08695652173913043,0,167,1,True,False,False,False,False,True,False,False
440751,M,South West Region,70-80%,1,60,N,Withdrawn,1,0.08333333333333333,0,173,1,False,True,False,False,False,True,False,False
440765,F,North Western Region,20-30%,2,60,N,Fail,1,0.14285714285714285,0,99,0,True,False,False,False,False,True,False,False
442144,F,North Western Region,70-80%,2,120,N,Withdrawn,1,0.09090909090909091,0,156,0,True,False,False,False,False,True,False,False
442910,F,West Midlands Region,0-10%,2,60,N,Pass,0,0.25,0,57,0,True,False,False,False,False,True,False,False
443923,F,North Western Region,20-30%,0,60,N,Withdrawn,1,0.1111111111111111,0,127,0,True,False,False,False,False,True,False,False
444225,F,Yorkshire Region,70-80%,2,60,N,Fail,1,0.18181818181818182,0,78,0,True,False,False,True,False,False,False,False
444729,F,South Region,90-100%,1,90,N,Withdrawn,1,0.07407407407407407,0,189,0,True,False,False,False,False,True,False,False
444821,F,Yorkshire Region,40-50%,0,60,N,Pass,0,0.11764705882352942,0,125,0,True,False,False,True,False,False,False,False
444960,F,East Anglian Region,40-50%,2,60,N,Withdrawn,1,0.18181818181818182,0,77,0,True,False,False,False,False,True,False,False
445230,F,East Anglian Region,40-50%,0,75,N,Withdrawn,1,0.07142857142857142,0,202,0,False,True,False,True,False,False,False,False
445351,F,South West Region,60-70%,0,120,N,Withdrawn,1,0.18253968253968253,0,99,0,True,False,False,False,False,True,False,False
445760,F,East Anglian Region,70-80%,0,60,N,Pass,0,0.07407407407407407,0,190,0,True,False,False,True,False,False,False,False
446345,F,Ireland,20-30%,0,60,N,Fail,1,0.2,0,70,0,True,False,False,True,False,False,False,False
446873,F,North Western Region,0-10%,0,90,N,Fail,1,0.1,0,142,0,True,False,False,False,False,True,False,False
447086,M,East Midlands Region,30-40%,1,60,N,Pass,0,0.09090909090909091,0,155,1,True,False,False,True,False,False,False,False
447516,F,London Region,50-60%,0,120,N,Pass,0,0.11764705882352942,0,121,0,True,False,False,False,False,True,False,False
464525,M,South Region,20-30%,0,120,N,Pass,0,0.07692307692307693,0,182,1,False,True,False,True,False,False,False,False
466202,F,Wales,40-50%,3,60,N,Pass,0,0.08695652173913043,0,162,0,True,False,False,False,False,True,False,False
466477,F,South Region,40-50%,1,60,N,Pass,0,0.06666666666666667,0,212,0,True,False,False,False,False,True,False,False
466854,F,East Midlands Region,50-60%,1,120,N,Fail,1,0.16666666666666666,0,88,0,True,False,False,True,False,False,False,False
467179,F,East Midlands Region,60-70%,0,100,Y,Withdrawn,1,0.25,0,62,0,False,True,False,False,False,True,False,False
467330,F,South East Region,70-80%,2,150,Y,Withdrawn,1,0.06451612903225806,0,217,0,False,True,False,False,False,True,False,False
467396,F,Wales,60-70%,1,60,N,Withdrawn,1,0.09109311740890688,0,135,0,True,False,False,False,False,True,False,False
467606,F,South West Region,50-60%,1,60,Y,Withdrawn,1,0.07692307692307693,0,184,0,True,False,False,False,False,True,False,False
467721,F,South Region,20-30%,0,120,N,Withdrawn,1,0.06896551724137931,0,208,0,False,True,False,False,False,True,False,False
468187,M,East Anglian Region,20-30%,1,120,N,Fail,1,0.15384615384615385,0,97,1,True,False,False,False,False,False,True,False
468482,F,South Region,40-50%,0,60,Y,Withdrawn,1,0.15384615384615385,0,92,0,True,False,False,True,False,False,False,False
469878,F,South East Region,70-80%,0,60,N,Pass,0,0.060606060606060615,0,231,0,True,False,False,True,False,False,False,False
470869,F,South East Region,30-40%,1,60,N,Pass,0,0.060606060606060615,0,237,0,False,True,False,True,False,False,False,False
471196,F,East Anglian Region,90-100%,0,120,N,Pass,0,0.2,0,76,0,False,True,False,True,False,False,False,False
471434,F,London Region,70-80%,0,60,N,Withdrawn,1,0.2,0,76,0,False,True,False,True,False,False,False,False
471711,F,East Midlands Region,0-10%,1,60,N,Pass,0,0.10526315789473685,0,135,0,False,True,False,True,False,False,False,False
472262,F,London Region,60-70%,0,60,N,Fail,1,0.08333333333333333,0,168,0,False,True,False,False,False,True,False,False
472327,M,East Anglian Region,70-80%,0,120,N,Pass,0,0.09523809523809522,0,149,1,True,False,False,False,False,True,False,False
473509,M,West Midlands Region,90-100%,1,300,N,Withdrawn,1,0.10049019607843139,0,241,1,False,True,False,False,False,True,False,False
474071,M,East Anglian Region,90-100%,1,60,Y,Fail,1,0.14285714285714285,0,98,1,True,False,False,False,False,True,False,False
475215,F,Scotland,40-50%,0,120,N,Withdrawn,1,0.2222222222222222,0,68,0,True,False,False,True,False,False,False,False
475241,F,Scotland,30-40%,0,60,Y,Fail,1,0.11764705882352941,0,119,0,True,False,False,False,False,True,False,False
475594,F,East Midlands Region,80-90%,0,210,Y,Fail,1,0.10000000000000002,0,145,0,True,False,False,True,False,False,False,False
475682,F,Yorkshire Region,0-10%,1,60,N,Withdrawn,1,0.14285714285714285,0,99,0,True,False,False,False,False,True,False,False
476278,F,Scotland,70-80%,0,60,N,Pass,0,0.1,0,141,0,False,True,False,False,True,False,False,False
477319,F,South Region,60-70%,0,60,N,Withdrawn,1,0.08333333333333333,0,174,0,False,True,False,False,True,False,False,False
477825,F,South East Region,40-50%,0,60,N,Pass,0,0.18181818181818182,0,77,0,True,False,False,False,False,True,False,False
478069,F,Yorkshire Region,70-80%,0,60,N,Pass,0,0.16666666666666666,0,89,0,False,True,False,False,False,True,False,False
478967,F,Ireland,40-50%,1,60,N,Fail,1,0.07142857142857142,0,196,0,False,True,False,True,False,False,False,False
479020,F,South Region,20-30%,0,210,N,Pass,0,0.07692307692307693,0,182,0,False,True,False,False,False,True,False,False
479170,F,Yorkshire Region,20-30%,0,60,N,Pass,0,0.11764705882352942,0,120,0,True,False,False,False,True,False,False,False
479305,F,London Region,20-30%,0,60,N,Pass,0,0.08333333333333333,0,173,0,True,False,False,False,False,True,False,False
479853,F,London Region,0-10%,0,60,N,Distinction,0,0.15384615384615385,0,92,0,False,True,False,True,False,False,False,False
480667,F,West Midlands Region,50-60%,0,60,N,Withdrawn,1,0.14285714285714285,0,103,0,False,True,False,True,False,False,False,False
480888,F,West Midlands Region,70-80%,0,60,N,Distinction,0,0.08695652173913043,0,162,0,False,True,False,False,False,True,False,False
481448,F,East Anglian Region,60-70%,1,120,N,Fail,1,0.2,0,76,0,True,False,False,False,False,True,False,False
482356,F,Wales,70-80%,0,90,N,Pass,0,0.14285714285714285,0,99,0,True,False,False,False,False,True,False,False
482556,F,East Anglian Region,90-100%,0,60,N,Withdrawn,1,0.07407407407407407,0,195,0,False,True,False,True,False,False,False,False
482680,M,Scotland,60-70%,0,75,Y,Pass,0,0.11764705882352941,0,124,1,True,False,False,True,False,False,False,False
482810,F,South East Region,30-40%,0,60,N,Pass,0,0.07692307692307693,0,184,0,True,False,False,True,False,False,False,False
483135,F,East Anglian Region,20-30%,1,60,N,Withdrawn,1,0.2,0,76,0,False,True,False,False,False,True,False,False
483339,M,London Region,70-80%,1,60,N,Withdrawn,1,0.18181818181818182,0,78,1,False,True,False,False,False,True,False,False
483646,F,East Midlands Region,60-70%,0,120,N,Pass,0,0.16666666666666666,0,84,0,False,True,False,False,False,True,False,False
483703,F,North Western Region,40-50%,0,60,N,Withdrawn,1,0.06666666666666667,0,216,0,True,False,False,True,False,False,False,False
483744,F,West Midlands Region,80-90%,0,180,Y,Withdrawn,1,0.18181818181818182,0,78,0,True,False,False,False,False,True,False,False
483876,F,London Region,50-60%,0,120,N,Pass,0,0.15384615384615385,0,97,0,True,False,False,False,False,False,True,False
484301,F,East Midlands Region,70-80%,0,60,Y,Pass,0,0.2222222222222222,0,63,0,True,False,False,True,False,False,False,False
484412,F,South West Region,0-10%,0,120,N,Pass,0,0.18181818181818182,0,77,0,False,True,False,True,False,False,False,False
484446,F,South West Region,20-30%,0,180,N,Withdrawn,1,0.09,0,146,0,True,False,False,True,False,False,False,False
485006,F,Wales,70-80%,0,60,Y,Pass,0,0.06896551724137931,0,208,0,False,True,False,False,False,True,False,False
485439,F,Wales,0-10%,1,60,Y,Withdrawn,1,0.17692307692307693,0,92,0,False,True,False,False,False,True,False,False
485534,F,Wales,0-10%,0,60,N,Distinction,0,0.06896551724137931,0,208,0,False,True,False,True,False,False,False,False
485560,F,East Anglian Region,40-50%,1,120,N,Withdrawn,1,0.1,0,146,0,True,False,False,False,False,True,False,False
485762,F,Yorkshire Region,20-30%,0,60,N,Pass,0,0.25,0,62,0,True,False,False,True,False,False,False,False
485772,F,Yorkshire Region,70-80%,0,60,N,Fail,1,0.13333333333333333,0,109,0,True,False,False,False,False,True,False,False
486004,F,East Anglian Region,60-70%,0,60,N,Pass,0,0.22222222222222224,0,63,0,True,False,False,False,False,True,False,False
486457,F,London Region,70-80%,0,60,N,Distinction,0,0.14285714285714285,0,98,0,True,False,False,True,False,False,False,False
486550,F,Wales,80-90%,0,60,N,Withdrawn,1,0.1111111111111111,0,127,0,True,False,False,True,False,False,False,False
487214,F,Ireland,40-50%,0,60,N,Fail,1,0.2857142857142857,0,54,0,True,False,False,False,False,True,False,False
487371,F,Scotland,70-80%,0,60,N,Pass,0,0.13333333333333333,0,106,0,False,True,False,False,True,False,False,False
487681,F,Wales,0-10%,0,60,N,Pass,0,0.13333333333333333,0,109,0,True,False,False,False,False,True,False,False
488176,F,West Midlands Region,30-40%,0,60,N,Withdrawn,1,0.15384615384615385,0,95,0,False,True,False,True,False,False,False,False
488195,F,Yorkshire Region,30-40%,0,60,N,Pass,0,0.06451612903225806,0,220,0,True,False,False,True,False,False,False,False
488427,F,East Anglian Region,60-70%,0,60,N,Pass,0,0.07692307692307693,0,184,0,True,False,False,False,False,True,False,False
488908,F,Scotland,90-100%,1,120,Y,Withdrawn,1,0.06666666666666667,0,210,0,True,False,False,True,False,False,False,False
489320,F,South Region,70-80%,1,60,Y,Pass,0,0.08695652173913045,0,161,0,True,False,False,False,False,True,False,False
489889,M,West Midlands Region,0-10%,0,120,N,Pass,0,0.08695652173913043,0,161,1,True,False,False,True,False,False,False,False
489966,F,West Midlands Region,0-10%,0,150,N,Withdrawn,1,0.08695652173913043,0,166,0,True,False,False,False,False,True,False,False
490500,F,South West Region,0-10%,0,120,N,Fail,1,0.0625,0,225,0,True,False,False,False,False,True,False,False
490677,F,Yorkshire Region,0-10%,0,60,N,Pass,0,0.0625,0,230,0,False,True,False,True,False,False,False,False
490894,F,London Region,70-80%,1,70,N,Fail,1,0.18181818181818182,0,82,0,False,True,False,True,False,False,False,False
491097,F,North Region,0-10%,1,120,Y,Fail,1,0.16666666666666666,0,84,0,True,False,False,False,False,True,False,False
491279,F,Scotland,30-40%,1,60,Y,Pass,1,0.08695652173913043,0,161,0,False,True,False,False,False,True,False,False
491758,F,East Anglian Region,80-90%,0,60,N,Withdrawn,1,0.08695652173913043,0,161,0,False,True,False,False,False,True,False,False
491907,F,South East Region,50-60%,1,60,N,Fail,1,0.20000000000000004,0,75,0,True,False,False,False,False,True,False,False
491966,F,East Anglian Region,60-70%,1,60,N,Pass,1,0.09090909090909091,0,154,0,True,False,False,True,False,False,False,False
492153,F,East Anglian Region,90-100%,0,120,Y,Pass,0,0.13333333333333333,0,107,0,False,True,False,True,False,False,False,False
492229,F,North Western Region,70-80%,1,60,Y,Withdrawn,1,0.2,0,76,0,True,False,False,True,False,False,False,False
492247,M,South East Region,20-30%,0,60,N,Withdrawn,1,0.07142857142857142,0,196,1,True,False,False,False,False,True,False,False
492286,F,London Region,80-90%,0,60,N,Pass,0,0.2222222222222222,0,68,0,False,True,False,False,False,True,False,False
492478,F,East Anglian Region,20-30%,0,120,N,Withdrawn,1,0.2,0,75,0,True,False,False,True,False,False,False,False
492726,F,Scotland,0-10%,0,60,N,Pass,0,0.14285714285714285,0,104,0,True,False,False,True,False,False,False,False
493453,F,South Region,70-80%,0,60,N,Pass,0,0.07407407407407407,0,191,0,True,False,False,False,False,True,False,False
493465,F,South Region,70-80%,0,60,N,Pass,0,0.10526315789473685,0,133,0,True,False,False,True,False,False,False,False
493672,F,Scotland,70-80%,0,60,N,Withdrawn,1,0.18181818181818182,0,78,0,False,True,False,False,False,True,False,False
493891,F,North Western Region,20-30%,0,60,N,Withdrawn,1,0.06896551724137931,0,208,0,True,False,False,True,False,False,False,False
493999,F,South East Region,30-40%,0,60,N,Fail,1,0.2,0,75,0,False,True,False,False,False,True,False,False
494214,F,South West Region,50-60%,0,60,N,Distinction,0,0.15384615384615385,0,97,0,False,True,False,True,False,False,False,False
494471,F,Ireland,80-90%,0,90,N,Fail,1,0.2222222222222222,0,68,0,True,False,False,False,False,True,False,False
494789,F,Wales,80-90%,0,120,N,Distinction,0,0.13333333333333333,0,105,0,True,False,False,False,True,False,False,False
494896,F,East Anglian Region,90-100%,0,120,N,Withdrawn,1,0.10368663594470044,0,222,0,True,False,False,False,False,True,False,False
494960,F,London Region,30-40%,0,120,N,Pass,0,0.058823529411764705,0,242,0,True,False,False,True,False,False,False,False
495035,F,South Region,70-80%,0,60,Y,Pass,0,0.08,0,178,0,True,False,False,True,False,False,False,False
495449,F,South Region,90-100%,0,120,N,Pass,0,0.125,0,112,0,True,False,False,False,False,True,False,False
495509,F,North Western Region,30-40%,0,60,N,Pass,0,0.06666666666666667,0,212,0,True,False,False,True,False,False,False,False
495625,M,East Anglian Region,60-70%,0,120,Y,Pass,0,0.4,0,35,1,True,False,False,True,False,False,False,False
495879,F,Scotland,40-50%,0,60,N,Pass,0,0.15384615384615385,0,92,0,False,True,False,False,False,True,False,False
496091,F,Yorkshire Region,0-10%,1,60,N,Fail,1,0.16666666666666666,0,88,0,True,False,False,False,False,True,False,False
496334,F,Yorkshire Region,70-80%,0,60,N,Fail,1,0.18181818181818182,0,78,0,True,False,False,True,False,False,False,False
496442,F,West Midlands Region,70-80%,0,60,N,Pass,0,0.1111111111111111,0,131,0,True,False,False,False,False,True,False,False
496764,F,Yorkshire Region,30-40%,0,120,N,Distinction,0,0.1,0,142,0,True,False,False,False,False,False,True,False
497130,F,South Region,80-90%,0,60,N,Pass,0,0.2222222222222222,0,68,0,False,True,False,False,False,True,False,False
497632,F,Wales,90-100%,1,60,N,Pass,1,0.058823529411764705,0,244,0,True,False,False,True,False,False,False,False
497925,F,East Anglian Region,40-50%,1,60,N,Withdrawn,1,0.09523809523809523,0,149,0,True,False,False,False,False,True,False,False
498543,M,Scotland,50-60%,1,60,N,Pass,0,0.1111111111111111,0,128,1,True,False,False,False,False,True,False,False
498635,M,South West Region,20-30%,1,60,N,Pass,0,0.18181818181818182,0,82,1,False,True,False,True,False,False,False,False
498755,F,London Region,0-10%,0,120,N,Pass,0,0.09090909090909091,0,155,0,True,False,False,True,False,False,False,False
498841,F,East Midlands Region,70-80%,0,120,N,Withdrawn,1,0.20000000000000004,0,75,0,True,False,False,True,False,False,False,False
498892,M,Scotland,20-30%,0,60,N,Fail,1,0.2,0,74,1,False,True,False,False,False,True,False,False
499373,F,South West Region,40-50%,0,120,N,Withdrawn,1,0.18181818181818182,0,83,0,True,False,False,False,False,True,False,False
499624,F,London Region,20-30%,2,60,N,Withdrawn,1,0.10526315789473684,0,138,0,True,False,False,True,False,False,False,False
499822,F,Wales,70-80%,0,240,N,Withdrawn,1,0.09523809523809523,0,153,0,True,False,False,False,True,False,False,False
500016,F,London Region,40-50%,0,180,N,Pass,0,0.125,0,117,0,False,True,False,False,False,True,False,False
500135,F,East Anglian Region,70-80%,1,60,Y,Fail,1,0.18181818181818182,0,83,0,True,False,False,True,False,False,False,False
500279,F,East Anglian Region,60-70%,0,120,N,Withdrawn,1,0.13438735177865613,0,166,0,False,True,False,True,False,False,False,False
500552,F,London Region,60-70%,0,60,N,Pass,0,0.1111111111111111,0,127,0,False,True,False,False,False,True,False,False
500625,M,South East Region,70-80%,0,60,N,Withdrawn,1,0.18181818181818182,0,82,1,True,False,False,False,False,True,False,False
500668,F,Scotland,60-70%,0,120,N,Pass,0,0.11111111111111112,0,127,0,True,False,False,False,True,False,False,False
501053,F,South East Region,20-30%,1,120,N,Fail,1,0.14285714285714285,0,99,0,True,False,False,False,False,True,False,False
501208,F,South East Region,60-70%,1,60,N,Pass,1,0.15384615384615385,0,92,0,False,True,False,False,False,True,False,False
501637,F,South West Region,20-30%,1,120,Y,Pass,0,0.125,0,113,0,True,False,False,True,False,False,False,False
501862,F,Wales,0-10%,0,60,N,Fail,1,0.16666666666666666,0,88,0,True,False,False,False,False,True,False,False
501945,F,South Region,40-50%,0,60,N,Withdrawn,1,0.06896551724137931,0,204,0,False,True,False,False,False,True,False,False
502391,M,Scotland,70-80%,1,120,N,Fail,1,0.14285714285714285,0,98,1,False,True,False,False,True,False,False,False
502452,F,South West Region,90-100%,0,120,N,Withdrawn,1,0.09090909090909091,0,160,0,False,True,False,True,False,False,False,False
502621,F,South West Region,50-60%,0,120,Y,Withdrawn,1,0.10526315789473684,0,134,0,True,False,False,True,False,False,False,False
503322,F,South West Region,70-80%,0,60,N,Pass,0,0.18181818181818182,0,82,0,False,True,False,False,False,True,False,False
503516,F,Scotland,70-80%,0,60,Y,Fail,1,0.18181818181818182,0,77,0,True,False,False,False,False,True,False,False
503804,F,Ireland,70-80%,0,60,N,Pass,0,0.2,0,74,0,True,False,False,False,False,True,False,False
504013,F,Wales,70-80%,1,60,N,Pass,0,0.18181818181818182,1,82,0,True,False,False,True,False,False,False,False
504022,F,North Region,0-10%,1,120,N,Pass,0,0.2,0,76,0,True,False,False,True,False,False,False,False
504466,F,Scotland,50-60%,1,60,N,Pass,0,0.2,0,75,0,False,True,False,False,False,True,False,False
504635,F,Wales,90-100%,0,60,N,Pass,0,0.15384615384615385,0,92,0,True,False,False,False,True,False,False,False
504842,F,East Midlands Region,20-30%,0,60,N,Withdrawn,1,0.07692307692307693,0,187,0,True,False,False,False,False,True,False,False
505413,F,South Region,80-90%,0,60,N,Pass,0,0.14285714285714285,0,104,0,False,True,False,True,False,False,False,False
506185,F,London Region,60-70%,0,60,N,Fail,1,0.18181818181818182,0,83,0,True,False,False,False,False,True,False,False
506248,F,South East Region,80-90%,0,60,N,Fail,1,0.1,0,145,0,True,False,False,False,False,True,False,False
506804,F,North Region,20-30%,0,120,N,Pass,0,0.18181818181818182,0,78,0,True,False,False,True,False,False,False,False
506980,F,Scotland,20-30%,1,120,N,Fail,1,0.16666666666666666,0,89,0,True,False,False,True,False,False,False,False
507016,F,North Western Region,40-50%,0,90,N,Pass,0,0.2,0,71,0,True,False,False,True,False,False,False,False
507279,F,West Midlands Region,70-80%,0,60,Y,Fail,1,0.18181818181818182,0,82,0,True,False,False,False,False,True,False,False
507387,F,East Anglian Region,50-60%,0,60,N,Fail,1,0.1818181818181818,0,77,0,True,False,False,True,False,False,False,False
507389,F,Wales,20-30%,0,60,N,Fail,1,0.14285714285714285,0,104,0,False,True,False,False,False,True,False,False
507676,F,Yorkshire Region,20-30%,2,120,N,Fail,1,0.09523809523809523,0,149,0,True,False,False,False,False,False,True,False
507944,M,North Western Region,0-10%,0,60,N,Withdrawn,1,0.1111111111111111,0,127,1,False,True,False,True,False,False,False,False
508028,F,South West Region,30-40%,0,60,N,Pass,0,0.058823529411764705,0,240,0,False,True,False,True,False,False,False,False
